"Pdel_P1"	"Pdel_P4"
"Podel.T075700"	23.7076723643538	23.0669244626145
"Podel.T075800"	0.909065212704662	0.883091920913101
"Podel.T075900"	0.458610849990405	0.270997320448876
"Podel.T076000"	0	0
"Podel.T076100"	0	0
"Podel.T076200"	0	0
"Podel.T076300"	0	0
"Podel.T076400"	0	0
"Podel.T076500"	0	0
"Podel.T076600"	0	0
"Podel.T076700"	0	0
"Podel.T076800"	0	0
"Podel.T076900"	24.3642562408509	21.5612887087176
"Podel.T077000"	0.0532077779065703	0.159623333719711
"Podel.T077100"	0	0
"Podel.T077200"	0	0
"Podel.T077300"	2.07145897000648	3.45243161667746
"Podel.T077400"	0	0
"Podel.T077500"	0.0379750137645587	0.151900055058235
"Podel.T077600"	0	0
"Podel.T077700"	0	0
"Podel.T077800"	0.045004912145974	0
"Podel.T077900"	0	0
"Podel.T078000"	0	0
"Podel.T078100"	0	0
"Podel.T078200"	1.0364393749861	1.19190528123402
"Podel.T078300"	0	0.638044324094821
"Podel.T078400"	0	0
"Podel.T078500"	0	0
"Podel.T078600"	4.26079654438348	5.26333690776783
"Podel.T078700"	0	0
"Podel.T078800"	0.235295391302603	0.0392158985504338
"Podel.T078900"	0	0
"Podel.T079000"	0	0
"Podel.T079100"	0.109736215392215	0
"Podel.T079200"	0	0
"Podel.T079300"	0	0
"Podel.T079400"	0	0
"Podel.T079500"	0.0591151308875968	0.118230261775194
"Podel.T079600"	0	0
"Podel.T079700"	0	0
"Podel.T079800"	0	0
"Podel.T079900"	0	0
"Podel.T080000"	4.85446243372304	4.73310087287996
"Podel.T080100"	0	0
"Podel.T080200"	0	0
"Podel.T080300"	0	0
"Podel.T080400"	0	0
"Podel.T080500"	0	0
"Podel.T080600"	0	0
"Podel.T080700"	0	0
"Podel.T080800"	0	0
"Podel.T080900"	0	0
"Podel.T081000"	0	0
"Podel.T081100"	0.141721185389384	0.070860592694692
"Podel.T081200"	0	0
"Podel.T081300"	0	0
"Podel.T081400"	0	0
"Podel.T081500"	0	0
"Podel.T081600"	0	0
"Podel.T081700"	0	0
"Podel.T081800"	72.7297656385395	63.3906752399232
"Podel.T081900"	0	0
"Podel.T082000"	0	0
"Podel.T082100"	0.709936642302689	0
"Podel.T082200"	0	0
"Podel.T082300"	0	0
"Podel.T082400"	0	0
"Podel.T082500"	0.074564351484454	0.074564351484454
"Podel.T082600"	0.374563175397491	0.321054150340706
"Podel.T082700"	0	0
"Podel.T082800"	0	0
"Podel.T082900"	0	0
"Podel.T083000"	0	0
"Podel.T083100"	0	0
"Podel.T083200"	0	0
"Podel.T083300"	0	0
"Podel.T083400"	0	0
"Podel.T083500"	0	0
"Podel.T083600"	0	0
"Podel.T083700"	0	0
"Podel.T083800"	0	0
"Podel.T083900"	0	0
"Podel.T084000"	0	0
"Podel.T084100"	16.4050759838877	15.1113002753792
"Podel.T084200"	0	0
"Podel.T084300"	0	0
"Podel.T084400"	0	0
"Podel.T084500"	0.754494115388388	0.714783898788999
"Podel.T084600"	0	0
"Podel.T084700"	0	0
"Podel.T084800"	0	0
"Podel.T084900"	0	0
"Podel.T085000"	0	0
"Podel.T085100"	0	0
"Podel.T085200"	0	0
"Podel.T085300"	0.585656486485177	0.527090837836659
"Podel.T085400"	0	0
"Podel.T085500"	0	0
"Podel.T085600"	0	0
"Podel.T085700"	0	0
"Podel.T085800"	0.318655469907126	0.260718111742194
"Podel.T085900"	0	0
"Podel.T086000"	0	0
"Podel.T086100"	0	0
"Podel.T086200"	1.36641420009463	0.81984852005678
"Podel.T086300"	0	0
"Podel.T086400"	0	0
"Podel.T086500"	0	0
"Podel.T086600"	857.114604020764	780.622044569852
"Podel.T086700"	0	0
"Podel.T086800"	0	0
"Podel.T086900"	0	0
"Podel.T087000"	0	0
"Podel.T087100"	0	0
"Podel.T087200"	0	0
"Podel.T087300"	0	0
"Podel.T087400"	0	0
"Podel.T087500"	0	0
"Podel.T087600"	15.8790617968818	15.2146659057989
"Podel.T087700"	0.914615956514956	0.762179963762463
"Podel.T087800"	10.6758267419386	11.1145593477717
"Podel.T087900"	3.22387072643512	2.5790965811481
"Podel.T088000"	0	0.0559646575908485
"Podel.T088100"	0.396269666694111	0.237761800016466
"Podel.T088200"	0	0
"Podel.T088300"	0	0
"Podel.T088400"	0.240026198111861	0
"Podel.T088500"	0	0
"Podel.T088600"	0	0
"Podel.T088700"	0	0
"Podel.T088800"	0	0
"Podel.T088900"	0.204162697763915	0.272216930351886
"Podel.T089000"	0	0
"Podel.T089100"	0	0
"Podel.T089200"	0	0
"Podel.T089300"	0.0976850806269203	0.14652762094038
"Podel.T089400"	0.241559911837816	0
"Podel.T089500"	2.32851501972648	1.6436576609834
"Podel.T089600"	0	0
"Podel.T089700"	0	0
"Podel.T089800"	0	0
"Podel.T089900"	4.20045846695758	4.42153522837639
"Podel.T090000"	0	0
"Podel.T090100"	0	0
"Podel.T090200"	5.19644346427741	4.4169769446358
"Podel.T090300"	0	0
"Podel.T090400"	0	0
"Podel.T090500"	1.11657756716594	0.957066486142232
"Podel.T090600"	0	0.293055241880761
"Podel.T090700"	0	0
"Podel.T090800"	0.34563772528108	0.475251872261486
"Podel.T090900"	0.0374113074741397	0
"Podel.T091000"	2.65292113702584	1.32646056851292
"Podel.T091100"	14.2815587876558	6.72073354713212
"Podel.T091200"	1.41765473259818	1.10262034757636
"Podel.T091300"	4.77525804664651	3.183505364431
"Podel.T091400"	0	0
"Podel.T091500"	0	0
"Podel.T091600"	0	0
"Podel.T091700"	0	0.0303891689731657
"Podel.T091800"	0	0
"Podel.T091900"	0	0
"Podel.T092000"	4.35593812364496	2.82120344795658
"Podel.T092100"	0.370628688260962	0
"Podel.T092200"	0	0
"Podel.T092300"	0	0
"Podel.T092400"	0.295344735957954	0.196896490638636
"Podel.T092500"	1.53675309766741	0.307350619533481
"Podel.T092600"	2.74498727365514	2.01837299533466
"Podel.T092700"	6.00065495279654	3.60039297167792
"Podel.T092800"	8.47151287453628	5.71827119031199
"Podel.T092900"	0	0
"Podel.T093000"	0	0
"Podel.T093100"	7.81344022524975	7.02034666855147
"Podel.T093200"	41.4744297174355	35.8466309947156
"Podel.T093300"	0	0
"Podel.T093400"	3.45243161667746	2.21942032500694
"Podel.T093500"	0	0
"Podel.T093600"	0	0
"Podel.T093700"	0	0
"Podel.T093800"	0	0
"Podel.T093900"	0.303647600021029	0
"Podel.T094000"	0.425417276960409	0.309394383243934
"Podel.T094100"	0	0
"Podel.T094200"	0.0449513985762404	0.314659790033683
"Podel.T094300"	0	0
"Podel.T094400"	0	0
"Podel.T094500"	0	0
"Podel.T094600"	0	0
"Podel.T094700"	0.212382731475383	0.141588487650255
"Podel.T094800"	0	0
"Podel.T094900"	0	0.0273052554731803
"Podel.T095000"	0	0
"Podel.T095100"	0.682574500880606	1.31264327092424
"Podel.T095200"	0	0
"Podel.T095300"	0	0
"Podel.T095400"	0.197927362317373	0.263903149756497
"Podel.T095500"	0	0
"Podel.T095600"	0	0
"Podel.T095700"	0	0
"Podel.T095800"	0	0
"Podel.T095900"	0	0
"Podel.T096000"	0	0
"Podel.T096100"	0	0
"Podel.T096200"	0	0
"Podel.T096300"	0	0
"Podel.T096400"	0	0
"Podel.T096500"	0	0
"Podel.T096600"	0	0
"Podel.T096700"	0	0.140015282231919
"Podel.T096800"	0	0
"Podel.T096900"	0	0
"Podel.T097000"	1.14557958189752	1.60381141465653
"Podel.T097100"	0	0
"Podel.T097200"	0	0
"Podel.T097300"	0	0
"Podel.T097400"	0	0
"Podel.T097500"	0.0180019648583896	0.108011789150338
"Podel.T097600"	0	0.0853366279968807
"Podel.T097700"	0	0.0739083601224206
"Podel.T097800"	0.607295200042059	1.51823800010515
"Podel.T097900"	0.610236096894563	1.03740136472076
"Podel.T098000"	0	0.0560061128927677
"Podel.T098100"	0.389231672613829	0.145961877230186
"Podel.T098200"	0.0403674599066932	0
"Podel.T098300"	0.702026484728285	0.421215890836971
"Podel.T098400"	183.806932183111	176.034480790817
"Podel.T098500"	60.1452100806595	50.1042735062589
"Podel.T098600"	0.151823800010515	0.379559500026287
"Podel.T098700"	0	0
"Podel.T098800"	0	0
"Podel.T098900"	0	0
"Podel.T099000"	0	0
"Podel.T099100"	0	0
"Podel.T099200"	0	0
"Podel.T099300"	0	0
"Podel.T099400"	0	0
"Podel.T099500"	0	0.0260898041425936
"Podel.T099600"	0	0
"Podel.T099700"	0	0
"Podel.T099800"	0	0
"Podel.T099900"	1.79605810311289	1.68018338678303
"Podel.T100000"	0	0
"Podel.T100100"	0	0
"Podel.T100200"	6.74719312802634	7.54098055485297
"Podel.T100300"	0	0
"Podel.T100400"	0	0
"Podel.T100500"	20.1074863927087	17.7992290261988
"Podel.T100600"	0	0
"Podel.T100700"	0	0
"Podel.T100800"	0	0
"Podel.T100900"	0	0
"Podel.T101000"	0	0
"Podel.T101100"	0	0
"Podel.T101200"	0	0
"Podel.T101300"	0	0
"Podel.T101400"	4.5196422410425	4.48134018815231
"Podel.T101500"	0	0
"Podel.T101600"	0	0.0626934099545906
"Podel.T101700"	0	0
"Podel.T101800"	0	0
"Podel.T101900"	13.1492612878672	14.6102903198524
"Podel.T102000"	0	0
"Podel.T102100"	0	0.119917926098709
"Podel.T102200"	0	0
"Podel.T102300"	0	0
"Podel.T102400"	0	0
"Podel.T102500"	0	0
"Podel.T102600"	0.0307100943969278	0
"Podel.T102700"	0	0
"Podel.T102800"	0	0
"Podel.T102900"	0	0
"Podel.T103000"	0	0
"Podel.T103100"	0	0
"Podel.T103200"	0	0
"Podel.T103300"	0	0
"Podel.T103400"	0	0
"Podel.T103500"	4.39582862821142	3.3814066370857
"Podel.T103600"	0	0
"Podel.T103700"	0.361185919133295	0.326787260168219
"Podel.T103800"	2.02097530013997	2.02097530013997
"Podel.T103900"	26.8773521839212	25.8725913546158
"Podel.T104000"	0	0
"Podel.T104100"	0	0
"Podel.T104200"	0	0
"Podel.T104300"	0	0
"Podel.T104400"	0	0.385756389822634
"Podel.T104500"	0	0
"Podel.T104600"	0.951047200065866	0.951047200065866
"Podel.T104700"	0	0.646224379531934
"Podel.T104800"	0.021125524561396	0.042251049122792
"Podel.T104900"	0	0
"Podel.T105000"	0	0
"Podel.T105100"	0.244984211924622	0.734952635773865
"Podel.T105200"	0	0
"Podel.T105300"	2.55680080597418	2.51382936385696
"Podel.T105400"	0	0.0501380984119604
"Podel.T105500"	0	0
"Podel.T105600"	0	0
"Podel.T105700"	0	0
"Podel.T105800"	0	0
"Podel.T105900"	0	0
"Podel.T106000"	0	0
"Podel.T106100"	0.446593339664716	0.893186679329431
"Podel.T106200"	0	0
"Podel.T106300"	0	0
"Podel.T106400"	0	0
"Podel.T106500"	0	0
"Podel.T106600"	0	0
"Podel.T106700"	0	0
"Podel.T106800"	0	0
"Podel.T106900"	0	0
"Podel.T107000"	0	0
"Podel.T107100"	0	0
"Podel.T107200"	0	0
"Podel.T107300"	0	0
"Podel.T107400"	0	0
"Podel.T107500"	0	0
"Podel.T107600"	0	0
"Podel.T107700"	0	0
"Podel.T107800"	0.22502456072987	0
"Podel.T107900"	0	0
"Podel.T108000"	0	0
"Podel.T108100"	0	0.0636969270473769
"Podel.T108200"	0	0
"Podel.T108300"	0	0
"Podel.T108400"	0	0
"Podel.T108500"	0	0
"Podel.T108600"	0	0
"Podel.T108700"	0	0
"Podel.T108800"	0	0
"Podel.T108900"	1.41135404489775	1.20973203848378
"Podel.T109000"	8.53016180982154	10.2749676345578
"Podel.T109100"	0	0
"Podel.T109200"	0	0
"Podel.T109300"	2.65292113702584	2.43184437560702
"Podel.T109400"	0	0
"Podel.T109500"	0	0
"Podel.T109600"	0	0
"Podel.T109700"	0	0
"Podel.T109800"	0	0
"Podel.T109900"	0	0
"Podel.T110000"	0	0
"Podel.T110100"	0	0
"Podel.T110200"	0	0.0421215890836971
"Podel.T110300"	0	0
"Podel.T110400"	0.0847626148040766	0
"Podel.T110500"	0	0
"Podel.T110600"	0	0
"Podel.T110700"	0.566353950601021	0.283176975300511
"Podel.T110800"	0.293055241880761	0
"Podel.T110900"	0.184410371720089	0
"Podel.T111000"	0.0866073910712902	0
"Podel.T111100"	0	0
"Podel.T111200"	0	0
"Podel.T111300"	0	0
"Podel.T111400"	0	0
"Podel.T111500"	0.17052890308483	0.234477241741641
"Podel.T111600"	0	0
"Podel.T111700"	0	0
"Podel.T111800"	0	0
"Podel.T111900"	0	0
"Podel.T112000"	0	0
"Podel.T112100"	0	0.169906185180306
"Podel.T112200"	0.666739439199615	0.400043663519769
"Podel.T112300"	14228.9853074887	11950.1688398341
"Podel.T112400"	0.583622172174731	0.817071041044623
"Podel.T112500"	0	0
"Podel.T112600"	0	0
"Podel.T112700"	0	0
"Podel.T112800"	0	0
"Podel.T112900"	1.00276196823921	0.869060372473981
"Podel.T113000"	0	0
"Podel.T113100"	0	0
"Podel.T113200"	0.0893714567437782	0.0893714567437782
"Podel.T113300"	0	0
"Podel.T113400"	1.05865213394866	1.12695227162276
"Podel.T113500"	0	0
"Podel.T113600"	0	0
"Podel.T113700"	0	0
"Podel.T113800"	0	0
"Podel.T113900"	0	0
"Podel.T114000"	0	0
"Podel.T114100"	0.0584750598648386	0.0584750598648386
"Podel.T114200"	0	0
"Podel.T114300"	0	0
"Podel.T114400"	0	0
"Podel.T114500"	0	0
"Podel.T114600"	0	0
"Podel.T114700"	0	0
"Podel.T114800"	0.0580708543819019	0.232283417527608
"Podel.T114900"	0	0
"Podel.T115000"	0	0.0824967293019491
"Podel.T115100"	0	0.0355468981688934
"Podel.T115200"	3.07819857120555	2.50103633910451
"Podel.T115300"	0	0
"Podel.T115400"	2.08814506067396	1.39209670711597
"Podel.T115500"	0	0
"Podel.T115600"	0.061171725246955	0.061171725246955
"Podel.T115700"	0	0
"Podel.T115800"	2.77841115171705	1.9507993192907
"Podel.T115900"	0	0
"Podel.T116000"	0	0
"Podel.T116100"	1.15139470667873	1.2665341773466
"Podel.T116200"	1.39049659595837	0.955966409721379
"Podel.T116300"	0	0
"Podel.T116400"	0.251023414360014	0.35143278010402
"Podel.T116500"	0	0
"Podel.T116600"	0	0
"Podel.T116700"	0	0
"Podel.T116800"	0	0
"Podel.T116900"	19.643320477831	22.9789786721797
"Podel.T117000"	0	0
"Podel.T117100"	0	0
"Podel.T117200"	0	0
"Podel.T117300"	1.23107059547196	0.512946081446651
"Podel.T117400"	0.189494366930417	0.378988733860834
"Podel.T117500"	0	0
"Podel.T117600"	0	0
"Podel.T117700"	0	0
"Podel.T117800"	2.64422303493723	3.22264682382975
"Podel.T117900"	7.20793667418341	5.10562181087991
"Podel.T118000"	0	0
"Podel.T118100"	0	0
"Podel.T118200"	0	0
"Podel.T118300"	0	0
"Podel.T118400"	0	0
"Podel.T118500"	0	0
"Podel.T118600"	0	0
"Podel.T118700"	0.106565542502095	0.372979398757332
"Podel.T118800"	0.287210835347526	0.215408126510645
"Podel.T118900"	0	0
"Podel.T119000"	0	0
"Podel.T119100"	0	0
"Podel.T119200"	0	0
"Podel.T119300"	1.21496573704335	1.12150683419386
"Podel.T119400"	0.281594981025089	0.140797490512544
"Podel.T119500"	0.0309616103215546	0.0309616103215546
"Podel.T119600"	0.0312689215902549	0.0312689215902549
"Podel.T119700"	0	0
"Podel.T119800"	2.31149489601807	1.04390092078236
"Podel.T119900"	0	0
"Podel.T120000"	0	0
"Podel.T120100"	0.216394540369881	0.129836724221928
"Podel.T120200"	0	0
"Podel.T120300"	0	0
"Podel.T120400"	0	0
"Podel.T120500"	0	0
"Podel.T120600"	0	0
"Podel.T120700"	0.0720078594335584	0
"Podel.T120800"	0	0
"Podel.T120900"	0	0
"Podel.T121000"	0	0
"Podel.T121100"	0	0
"Podel.T121200"	0	0
"Podel.T121300"	0	0
"Podel.T121400"	0	0
"Podel.T121500"	0	0
"Podel.T121600"	0	0
"Podel.T121700"	0	0
"Podel.T121800"	0	0
"Podel.T121900"	0	0
"Podel.T122000"	1.03370657585284	1.57517192510909
"Podel.T122100"	0.474528780786002	0
"Podel.T122200"	0	0
"Podel.T122300"	0	0
"Podel.T122400"	0.37709851573684	0.439948268359646
"Podel.T122500"	0	0
"Podel.T122600"	0	0
"Podel.T122700"	0	0
"Podel.T122800"	0	0
"Podel.T122900"	0	0
"Podel.T123000"	0	0
"Podel.T123100"	0	0
"Podel.T123200"	0	0
"Podel.T123300"	0	0
"Podel.T123400"	0.0292375299324193	0
"Podel.T123500"	0	0
"Podel.T123600"	0	0
"Podel.T123700"	0	0
"Podel.T123800"	0	0
"Podel.T123900"	0	0
"Podel.T124000"	0	0
"Podel.T124100"	0	0
"Podel.T124200"	1.58010976813451	1.18508232610088
"Podel.T124300"	0	0
"Podel.T124400"	0	0
"Podel.T124500"	0	0.0571490947885384
"Podel.T124600"	0	0
"Podel.T124700"	0	0
"Podel.T124800"	0	0
"Podel.T124900"	0	0
"Podel.T125000"	0	0
"Podel.T125100"	0	0
"Podel.T125200"	0	0
"Podel.T125300"	0	0
"Podel.T125400"	0	0
"Podel.T125500"	0	0
"Podel.T125600"	0	0.0617210223716215
"Podel.T125700"	0	0
"Podel.T125800"	0.0517510283403397	0.0517510283403397
"Podel.T125900"	0	0
"Podel.T126000"	0	0
"Podel.T126100"	0	0
"Podel.T126200"	0	0
"Podel.T126300"	0	0
"Podel.T126400"	0	0
"Podel.T126500"	0.0938067647707647	0.187613529541529
"Podel.T126600"	0	0
"Podel.T126700"	0	0
"Podel.T126800"	0	0
"Podel.T126900"	0	0
"Podel.T127000"	3.48410120902683	4.16789677341527
"Podel.T127100"	0.729731122409788	0.770271740321443
"Podel.T127200"	3.87854446825378	3.92527391967852
"Podel.T127300"	3.29304235214444	3.29304235214444
"Podel.T127400"	0	0
"Podel.T127500"	0	0
"Podel.T127600"	0	0
"Podel.T127700"	0	0
"Podel.T127800"	0	0
"Podel.T127900"	0	0
"Podel.T128000"	0	0
"Podel.T128100"	0	0
"Podel.T128200"	0.65746306439336	1.09577177398893
"Podel.T128300"	0	0
"Podel.T128400"	0	0
"Podel.T128500"	0.565084098693844	0.226033639477538
"Podel.T128600"	0	0
"Podel.T128700"	0	0
"Podel.T128800"	0	0
"Podel.T128900"	0	0.194866629910403
"Podel.T129000"	0	0
"Podel.T129100"	0	0
"Podel.T129200"	0.238511837240493	0
"Podel.T129300"	0	0
"Podel.T129400"	0	0
"Podel.T129500"	0.218016875447625	0.130810125268575
"Podel.T129600"	184.556820918111	176.261244635405
"Podel.T129700"	0	0
"Podel.T129800"	0.0548681076961076	0.0548681076961076
"Podel.T129900"	2.52692488249691	2.79291697539132
"Podel.T130000"	0	0
"Podel.T130100"	0	0
"Podel.T130200"	0	0
"Podel.T130300"	0	0
"Podel.T130400"	0.0494818405793431	0.0989636811586863
"Podel.T130500"	0	0
"Podel.T130600"	1.22940247813392	0
"Podel.T130700"	0	0
"Podel.T130800"	0	0
"Podel.T130900"	0	0.336036677356606
"Podel.T131000"	0	0
"Podel.T131100"	1.66375127542085	1.47889002259631
"Podel.T131200"	0	0.884307045675279
"Podel.T131300"	0	0
"Podel.T131400"	0	0.020697577992126
"Podel.T131500"	0	0
"Podel.T131600"	0.501824684105551	0
"Podel.T131700"	1.4742556179294	0.842431781673942
"Podel.T131800"	0.315692076848586	0
"Podel.T131900"	0	0
"Podel.T132000"	0.127932745186525	0.383798235559575
"Podel.T132100"	0.117222096752304	0
"Podel.T132200"	0	0.0576721986309964
"Podel.T132300"	0	0
"Podel.T132400"	0	0
"Podel.T132500"	1.28877702963471	0.85918468642314
"Podel.T132600"	34.5445704322591	30.8481669813364
"Podel.T132700"	0	0
"Podel.T132800"	0	0
"Podel.T132900"	0	0
"Podel.T133000"	0	0
"Podel.T133100"	0	0
"Podel.T133200"	0	0
"Podel.T133300"	0.0538520316276612	0
"Podel.T133400"	0	0
"Podel.T133500"	0.044449295946641	0.222246479733205
"Podel.T133600"	0	0
"Podel.T133700"	0	0
"Podel.T133800"	0	0
"Podel.T133900"	0.0376160459727544	0.112848137918263
"Podel.T134000"	0.0555262563563547	0.185087521187849
"Podel.T134100"	0	0
"Podel.T134200"	0	0
"Podel.T134300"	0	0
"Podel.T134400"	0.532988687650206	0.304564964371546
"Podel.T134500"	1.35863885723695	0.611387485756628
"Podel.T134600"	0	0
"Podel.T134700"	0	0
"Podel.T134800"	0	0
"Podel.T134900"	0	0
"Podel.T135000"	0.908337128438194	1.21111617125093
"Podel.T135100"	0.0430570913469455	0.0430570913469455
"Podel.T135200"	0	0
"Podel.T135300"	0	0
"Podel.T135400"	0	0
"Podel.T135500"	0	0.0425004229371761
"Podel.T135600"	0.180664880299251	0.270997320448876
"Podel.T135700"	0	0
"Podel.T135800"	0	0
"Podel.T135900"	0	0
"Podel.T136000"	0.0750081869099567	0.45004912145974
"Podel.T136100"	0	0
"Podel.T136200"	3.83444341382019	3.52071622541672
"Podel.T136300"	0	0
"Podel.T136400"	8.30345850080709	7.95260814161805
"Podel.T136500"	0	0
"Podel.T136600"	0	0
"Podel.T136700"	0	0
"Podel.T136800"	0.153831642737002	0.230747464105503
"Podel.T136900"	0.196896490638636	0.0984482453193181
"Podel.T137000"	0	0
"Podel.T137100"	0	0
"Podel.T137200"	0	0
"Podel.T137300"	0	0
"Podel.T137400"	0	0
"Podel.T137500"	0	0
"Podel.T137600"	0	0
"Podel.T137700"	0	0
"Podel.T137800"	0	0
"Podel.T137900"	0.100945597336764	0.100945597336764
"Podel.T138000"	0	0
"Podel.T138100"	0	0
"Podel.T138200"	1.22940247813392	1.0245020651116
"Podel.T138300"	0	0
"Podel.T138400"	0.152743944253003	0.152743944253003
"Podel.T138500"	0	0
"Podel.T138600"	0	0.0439327439890972
"Podel.T138700"	0	0
"Podel.T138800"	0	0
"Podel.T138900"	0	0
"Podel.T139000"	0	0.0278278440946766
"Podel.T139100"	0	0
"Podel.T139200"	0	0
"Podel.T139300"	0	0
"Podel.T139400"	0	0
"Podel.T139500"	0	0
"Podel.T139600"	0	0
"Podel.T139700"	0	0
"Podel.T139800"	0	0
"Podel.T139900"	0	0
"Podel.T140000"	0	0
"Podel.T140100"	0	0
"Podel.T140200"	0	0
"Podel.T140300"	0	0
"Podel.T140400"	0	0
"Podel.T140500"	0	0
"Podel.T140600"	0	0
"Podel.T140700"	0	0
"Podel.T140800"	0	0.281071570279689
"Podel.T140900"	1.8820627693022	1.41154707697665
"Podel.T141000"	0	0
"Podel.T141100"	0	0.0498078079085878
"Podel.T141200"	0.959495588898938	0.959495588898938
"Podel.T141300"	0	0
"Podel.T141400"	0.658280804523202	1.41060172397829
"Podel.T141500"	0	0
"Podel.T141600"	0	0
"Podel.T141700"	0	0
"Podel.T141800"	0	0
"Podel.T141900"	0	0
"Podel.T142000"	0	0
"Podel.T142100"	1.27033155876875	1.31738087576019
"Podel.T142200"	0.139756473946832	0.419269421840497
"Podel.T142300"	0	0
"Podel.T142400"	0	0
"Podel.T142500"	0	0
"Podel.T142600"	0	0
"Podel.T142700"	0	0
"Podel.T142800"	0	0
"Podel.T142900"	0	0
"Podel.T143000"	0	0
"Podel.T143100"	11.8117040385938	9.40932355616798
"Podel.T143200"	0.513178183745948	0.484668284648951
"Podel.T143300"	0	0
"Podel.T143400"	0	0
"Podel.T143500"	0	0
"Podel.T143600"	0	0
"Podel.T143700"	0	0
"Podel.T143800"	0	0
"Podel.T143900"	0	0
"Podel.T144000"	1.28900590142118	1.79252383166383
"Podel.T144100"	0.345243161667746	1.72621580833873
"Podel.T144200"	0.222639141358175	0.111319570679088
"Podel.T144300"	0	0
"Podel.T144400"	0	0
"Podel.T144500"	0.295806934292787	0.473291094868459
"Podel.T144600"	0	0
"Podel.T144700"	0	0
"Podel.T144800"	0	0
"Podel.T144900"	0	0
"Podel.T145000"	0	0
"Podel.T145100"	0	0
"Podel.T145200"	0	0
"Podel.T145300"	0	0
"Podel.T145400"	0.0576721986309964	0
"Podel.T145500"	0.117101062062834	0.0780673747085558
"Podel.T145600"	0	0
"Podel.T145700"	5.08332245283247	4.39238542040864
"Podel.T145800"	0.283885803774354	0.346971537946433
"Podel.T145900"	9.35027428465609	6.85149408789455
"Podel.T146000"	0	0.269548136917064
"Podel.T146100"	0.536228740462669	0
"Podel.T146200"	1.11319570679088	0.935084393704336
"Podel.T146300"	0	0
"Podel.T146400"	0	0
"Podel.T146500"	0	0
"Podel.T146600"	0	0
"Podel.T146700"	0.580485623072832	0.822354632686512
"Podel.T146800"	0	0
"Podel.T146900"	0	0
"Podel.T147000"	0	0
"Podel.T147100"	0	0
"Podel.T147200"	0	0
"Podel.T147300"	0	0
"Podel.T147400"	0	0
"Podel.T147500"	27.4265229313112	24.4614934252235
"Podel.T147600"	2.37055576848101	3.43106755964356
"Podel.T147700"	0	0
"Podel.T147800"	0	0
"Podel.T147900"	0.123207364049815	0
"Podel.T148000"	0	0
"Podel.T148100"	0	0
"Podel.T148200"	0.268522459074913	0.345243161667746
"Podel.T148300"	0	0
"Podel.T148400"	0	0
"Podel.T148500"	0	0.20517843257866
"Podel.T148600"	0	0
"Podel.T148700"	0	0
"Podel.T148800"	0	0
"Podel.T148900"	0	0
"Podel.T149000"	0.0402385590235425	0
"Podel.T149100"	0	0
"Podel.T149200"	0	0.0754573377297768
"Podel.T149300"	0	0
"Podel.T149400"	0	0
"Podel.T149500"	0	0
"Podel.T149600"	0	0
"Podel.T149700"	0	0
"Podel.T149800"	0	0
"Podel.T149900"	0	0
"Podel.T150000"	0	0
"Podel.T150100"	0	0
"Podel.T150200"	0	0
"Podel.T150300"	0	0
"Podel.T150400"	0	0
"Podel.T150500"	0.11053838070941	0.147384507612546
"Podel.T150600"	0	0
"Podel.T150700"	0	0
"Podel.T150800"	0	0
"Podel.T150900"	0	0
"Podel.T151000"	0	0
"Podel.T151100"	0	0
"Podel.T151200"	0	0
"Podel.T151300"	0	0
"Podel.T151400"	0	0
"Podel.T151500"	0	0
"Podel.T151600"	0	0
"Podel.T151700"	0	0
"Podel.T151800"	0	0
"Podel.T151900"	10.1340276540681	7.42539353454761
"Podel.T152000"	4.7593177479691	4.43481881060757
"Podel.T152100"	0	0
"Podel.T152200"	0.185769661929328	0.247692882572437
"Podel.T152300"	0	0
"Podel.T152400"	50.9185346986918	44.9545249669811
"Podel.T152500"	0	0
"Podel.T152600"	0	0
"Podel.T152700"	0.0587933533477732	0.117586706695546
"Podel.T152800"	0.109577177398893	0.109577177398893
